#TradeId,Date,Time,EPE,ENE,AllocatedEPE,AllocatedENE,PFE,BaselEE,BaselEEE
Swap_1,2019-02-15,3.027659,2505024,2782775,1725041,2002792,11431980,2481385,2503008
Swap_1,2019-03-01,3.066015,2525316,2794733,1791968,2061385,11772511,2501423,2503008
Swap_1,2019-03-15,3.104372,2480029,2532789,1783500,1836260,10755452,2456504,2503008
Swap_1,2019-03-29,3.142728,2522639,2602933,1858901,1939194,10780777,2498649,2503008
Swap_1,2019-04-12,3.181084,2530245,2594668,1858838,1923261,10486876,2506120,2506120
Swap_1,2019-04-26,3.219440,2533141,2570452,1822347,1859658,10512298,2508927,2508927
Swap_1,2019-05-10,3.257796,2565648,2626374,1904271,1964997,10865096,2541060,2541060
Swap_1,2019-05-24,3.296152,2550842,2612193,1963049,2024400,11345193,2526334,2541060
Swap_1,2019-06-07,3.334509,2514591,2602659,1999833,2087901,11324579,2490370,2541060
Swap_1,2019-06-21,3.372865,2561576,2654313,2010508,2103246,10913950,2536839,2541060
Swap_1,2019-07-05,3.411221,2625436,2697882,1968480,2040925,10736525,2600019,2600019
Swap_1,2019-07-19,3.449577,2624202,2672044,2053604,2101446,10535441,2598732,2600019
Swap_1,2019-08-02,3.487933,2623578,2679435,1935278,1991135,10730492,2598050,2600019
Swap_1,2019-08-16,3.526289,2607522,2667164,1958911,2018553,11040965,2582087,2600019
Swap_1,2019-08-30,3.564646,2633353,2701148,2009242,2077037,10677745,2607601,2607601
Swap_1,2019-09-13,3.603002,2561941,2452447,1840666,1731172,10251542,2536825,2607601
Swap_1,2019-09-27,3.641358,2570963,2436959,1847565,1713561,10361342,2545696,2607601
Swap_1,2019-10-11,3.679714,2596127,2485337,1901676,1790886,10839035,2570549,2607601
Swap_1,2019-10-25,3.718070,2622180,2538090,1960206,1876116,10858323,2596281,2607601
Swap_1,2019-11-08,3.756426,2637359,2578485,1899885,1841011,11109401,2611245,2611245
Swap_1,2019-11-22,3.794783,2610916,2592153,1862843,1844080,10504648,2585000,2611245
Swap_1,2019-12-06,3.833139,2628576,2600937,1783089,1755450,10753990,2602421,2611245
Swap_1,2019-12-20,3.871495,2641083,2539079,1774297,1672293,10843554,2614739,2614739
Swap_1,2020-01-03,3.909836,2657189,2519754,1876332,1738897,10096996,2630620,2630620
Swap_1,2020-01-17,3.948087,2672945,2493694,1897330,1718078,11307008,2646153,2646153
Swap_1,2020-01-31,3.986339,2669670,2513825,1864688,1708844,11088217,2642846,2646153
Swap_1,2020-02-14,4.024590,2680903,2553873,1891664,1764634,11225762,2653941,2653941
Swap_1,2020-02-28,4.062842,2685432,2557583,1880526,1752678,10821852,2658549,2658549
Swap_1,2020-03-13,4.101093,2580055,2323754,1792816,1536515,10585348,2554346,2658549
Swap_1,2020-03-27,4.139344,2579769,2329728,1747999,1497958,10502500,2554183,2658549
Swap_1,2020-04-14,4.188525,2613467,2367566,1774612,1528711,10890901,2587704,2658549
Swap_1,2020-04-24,4.215847,2644153,2410760,1835118,1601725,10770324,2618175,2658549
Swap_1,2020-05-11,4.262295,2632001,2404171,1757413,1529583,10921929,2606291,2658549
Swap_1,2020-05-22,4.292350,2601545,2351957,1792902,1543315,11026432,2576227,2658549
Swap_1,2020-06-05,4.330601,2612299,2359091,1771440,1518232,10800539,2586998,2658549
Swap_1,2020-06-19,4.368852,2661399,2431915,1915026,1685543,10536144,2635746,2658549
Swap_1,2020-07-06,4.415301,2663380,2446614,1880540,1663775,10768355,2637858,2658549
Swap_1,2020-07-17,4.445355,2725019,2532873,1961075,1768929,10737486,2699007,2699007
Swap_1,2020-07-31,4.483607,2715326,2493563,2022064,1800301,10929160,2689532,2699007
Swap_1,2020-08-14,4.521858,2711155,2479263,2111946,1880054,10961015,2685527,2699007
Swap_1,2020-08-28,4.560109,2736208,2495953,2217767,1977513,11364825,2710470,2710470
Swap_1,2020-09-11,4.598361,2621337,2233361,1978890,1590913,10443531,2596802,2710470
Swap_1,2020-09-25,4.636612,2613973,2238280,1929112,1553420,10316648,2589628,2710470
Swap_1,2020-10-09,4.674863,2611832,2234160,1857348,1479675,10253977,2587629,2710470
Swap_1,2020-10-23,4.713115,2602107,2241960,1937795,1577648,10189754,2578114,2710470
Swap_1,2020-11-06,4.751366,2610647,2242705,1967646,1599705,9750794,2586697,2710470
Swap_1,2020-11-20,4.789617,2613856,2248871,1985735,1620749,9683363,2589999,2710470
Swap_1,2020-12-04,4.827869,2648056,2294606,2038487,1685036,10074280,2624010,2710470
Swap_1,2020-12-18,4.866120,2650940,2298838,2037530,1685428,10216634,2626991,2710470
Swap_1,2021-01-04,4.912591,2663164,2332864,1992091,1661791,10101567,2639255,2710470
Swap_1,2021-01-15,4.942728,2646767,2320867,1999626,1673726,9901525,2623102,2710470
Swap_1,2021-01-29,4.981084,2655640,2337215,2074376,1755952,10415969,2632018,2710470
Swap_1,2021-02-12,5.019440,2690196,2413547,2109259,1832610,10445686,2666445,2710470
Swap_1,2021-02-26,5.057796,2724286,2440615,2111813,1828142,10850848,2700736,2710470
Swap_1,2021-03-12,5.096152,2581495,2175609,1881077,1475190,10018787,2559654,2710470
Swap_1,2021-03-26,5.134509,2579753,2135547,1884177,1439972,10329484,2558401,2710470
Swap_1,2021-04-09,5.172865,2576094,2141305,1827784,1392996,9984717,2555246,2710470
Swap_1,2021-04-23,5.211221,2572248,2132147,1981310,1541209,9961174,2551906,2710470
Swap_1,2021-05-07,5.249577,2588773,2160900,1971592,1543719,9940759,2568776,2710470
Swap_1,2021-05-21,5.287933,2589635,2177402,1967017,1554785,10217982,2570108,2710470
Swap_1,2021-06-04,5.326289,2614137,2195035,1992048,1572946,10300525,2594907,2710470
Swap_1,2021-06-18,5.364646,2618208,2202897,2046169,1630858,9990922,2599430,2710470
Swap_1,2021-07-02,5.403002,2610541,2180028,2015642,1585129,9888745,2592300,2710470
Swap_1,2021-07-16,5.441358,2605521,2174418,2098196,1667093,9891176,2587794,2710470
Swap_1,2021-07-30,5.479714,2615654,2180606,2120148,1685100,9915548,2598340,2710470
Swap_1,2021-08-13,5.518070,2649501,2255570,2131113,1737182,9945683,2632452,2710470
Swap_1,2021-08-27,5.556426,2619646,2205258,2092971,1678583,9599420,2603272,2710470
Swap_1,2021-09-10,5.594783,2407757,1933289,1834233,1359765,8968159,2393151,2710470
Swap_1,2021-09-24,5.633139,2407309,1924823,1808818,1326331,8950465,2393151,2710470
Swap_1,2021-10-08,5.671495,2418276,1941502,1864723,1387948,8679322,2404499,2710470
Swap_1,2021-10-22,5.709851,2425037,1949075,1874678,1398717,8711710,2411668,2710470
Swap_1,2021-11-05,5.748207,2423716,1958022,1891486,1425793,8725091,2410802,2710470
Swap_1,2021-11-19,5.786563,2406845,1957414,1848056,1398625,8427456,2394466,2710470
Swap_1,2021-12-03,5.824920,2436980,1961130,1890274,1414423,8129528,2424896,2710470
Swap_1,2021-12-17,5.863276,2432066,1958215,1883285,1409434,8228864,2420455,2710470
Swap_1,2022-01-04,5.912591,2442919,1972458,1869992,1399530,8393801,2431837,2710470
Swap_1,2022-01-14,5.939988,2434975,1953595,1877818,1396437,8350233,2424249,2710470
Swap_1,2022-01-28,5.978344,2462065,1984017,1899085,1421037,8385410,2451675,2710470
Swap_1,2022-02-11,6.016700,2481787,2008009,1927427,1453649,8421468,2471792,2710470
Swap_1,2022-02-25,6.055057,2474217,1985104,1930879,1441766,8320264,2464979,2710470
Swap_1,2022-03-11,6.093413,2298638,1748174,1736088,1185624,8003776,2290731,2710470
Swap_1,2022-03-25,6.131769,2313894,1769828,1708108,1164042,7976876,2306614,2710470
Swap_1,2022-04-08,6.170125,2326097,1800145,1735106,1209153,8149842,2319463,2710470
Swap_1,2022-04-22,6.208481,2332322,1802074,1815573,1285324,7835670,2326356,2710470
Swap_1,2022-05-06,6.246837,2334308,1796328,1819812,1281833,7973146,2329023,2710470
Swap_1,2022-05-20,6.285194,2341343,1816287,1838113,1313058,7766064,2336731,2710470
Swap_1,2022-06-03,6.323550,2373041,1858053,1832680,1317692,7955685,2369064,2710470
Swap_1,2022-06-17,6.361906,2389937,1875912,1932711,1418687,7958695,2386635,2710470
Swap_1,2022-07-01,6.400262,2406925,1899382,1920912,1413369,7950395,2404309,2710470
Swap_1,2022-07-15,6.438618,2382052,1893565,1816225,1327739,7837624,2380165,2710470
Swap_1,2022-07-29,6.476974,2391635,1901348,1891597,1401310,8133767,2390445,2710470
Swap_1,2022-08-12,6.515330,2389862,1918430,1871890,1400459,7966109,2389376,2710470
Swap_1,2022-08-26,6.553687,2392913,1934936,1862668,1404690,7880029,2393133,2710470
Swap_1,2022-09-09,6.592043,2171884,1751887,1591106,1171110,6877865,2172724,2710470
Swap_1,2022-09-23,6.630399,2175424,1755518,1583740,1163834,7030885,2176907,2710470
Swap_1,2022-10-07,6.668755,2179781,1757218,1631289,1208726,7133714,2181910,2710470
Swap_1,2022-10-21,6.707111,2182482,1760241,1625550,1203309,7220797,2185257,2710470
Swap_1,2022-11-04,6.745467,2189203,1737784,1702647,1251228,7103648,2192634,2710470
Swap_1,2022-11-18,6.783824,2196881,1734867,1707938,1245923,7391643,2200973,2710470
Swap_1,2022-12-02,6.822180,2185095,1737047,1702915,1254868,7370474,2189810,2710470
Swap_1,2022-12-16,6.860536,2194318,1737205,1768268,1311155,7114190,2199702,2710470
Swap_1,2022-12-30,6.898892,2204875,1720623,1824971,1340719,7672296,2210936,2710470
Swap_1,2023-01-13,6.937248,2202113,1731082,1827188,1356156,7281463,2208818,2710470
Swap_1,2023-01-27,6.975604,2199180,1737085,1848470,1386375,7382727,2206526,2710470
Swap_1,2023-02-10,7.013961,2202479,1744155,1786882,1328558,7329488,2210488,2710470
Swap_1,2023-02-24,7.052317,2184069,1732535,1777686,1326152,7450424,2192857,2710470
Swap_1,2023-03-10,7.090673,1959994,1523745,1545000,1108751,6735225,1968640,2710470
Swap_1,2023-03-24,7.129029,1949771,1515103,1501977,1067309,6257792,1959128,2710470
Swap_1,2023-04-11,7.178344,1959894,1538066,1551291,1129463,6369260,1970277,2710470
Swap_1,2023-04-21,7.205741,1957159,1542460,1550611,1135912,6526825,1968070,2710470
Swap_1,2023-05-05,7.244098,1963428,1553516,1556135,1146224,6547560,1975136,2710470
Swap_1,2023-05-19,7.282454,1971933,1537868,1551367,1117302,6412620,1984458,2710470
Swap_1,2023-06-02,7.320810,1991767,1559036,1631231,1198501,6330338,2005190,2710470
Swap_1,2023-06-16,7.359166,2009299,1579106,1690764,1260570,6247883,2023622,2710470
Swap_1,2023-06-30,7.397522,1999215,1550272,1642893,1193950,6665489,2014244,2710470
Swap_1,2023-07-14,7.435878,1986402,1537655,1635433,1186686,6613551,2002106,2710470
Swap_1,2023-07-28,7.474235,1978035,1549469,1631282,1202716,6486991,1994443,2710470
Swap_1,2023-08-11,7.512591,1985417,1557778,1650319,1222679,6575837,2002659,2710470
Swap_1,2023-08-25,7.550947,1988437,1584789,1665570,1261922,6214502,2006480,2710470
Swap_1,2023-09-08,7.589303,1764351,1388549,1371937,996135,5607411,1781047,2710470
Swap_1,2023-09-22,7.627659,1775187,1385272,1376270,986355,5591583,1792678,2710470
Swap_1,2023-10-06,7.666015,1777574,1403007,1378105,1003538,5555629,1795781,2710470
Swap_1,2023-10-20,7.704372,1793285,1406997,1350312,964023,5670359,1812352,2710470
Swap_1,2023-11-03,7.742728,1806681,1419252,1468737,1081307,5804175,1826596,2710470
Swap_1,2023-11-17,7.781084,1776523,1356467,1449993,1029936,5653715,1796799,2710470
Swap_1,2023-12-01,7.819440,1795593,1356860,1470741,1032007,5720699,1816787,2710470
Swap_1,2023-12-15,7.857796,1807197,1359719,1497086,1049608,5844263,1829234,2710470
Swap_1,2023-12-29,7.896152,1816435,1385085,1482478,1051128,5767081,1839294,2710470
Swap_1,2024-01-12,7.934426,1830358,1400315,1528297,1098254,5853415,1854107,2710470
Swap_1,2024-01-26,7.972678,1834040,1421394,1559856,1147209,5922501,1858555,2710470
Swap_1,2024-02-09,8.010929,1833371,1432950,1546023,1145602,5944225,1858594,2710470
Swap_1,2024-02-23,8.049180,1835194,1428900,1526894,1120601,5875232,1861275,2710470
Swap_1,2024-03-08,8.087432,1581911,1209700,1307277,935066,5189973,1605138,2710470
Swap_1,2024-03-22,8.125683,1588021,1199018,1327387,938384,5139115,1612087,2710470
Swap_1,2024-04-05,8.163934,1605969,1189377,1332053,915462,5229593,1631064,2710470
Swap_1,2024-04-19,8.202186,1623761,1207503,1347342,931084,5383704,1649901,2710470
Swap_1,2024-05-03,8.240437,1618841,1220677,1355151,956987,5220914,1645667,2710470
Swap_1,2024-05-17,8.278689,1622784,1220845,1370697,968758,5259451,1650441,2710470
Swap_1,2024-05-31,8.316940,1631174,1234351,1376848,980025,5388179,1659745,2710470
Swap_1,2024-06-14,8.355191,1627927,1239846,1410708,1022627,5336751,1657211,2710470
Swap_1,2024-06-28,8.393443,1626401,1216389,1379737,969726,5385618,1656427,2710470
Swap_1,2024-07-12,8.431694,1635316,1231110,1410905,1006699,5309018,1666282,2710470
Swap_1,2024-07-26,8.469945,1639703,1245183,1474603,1080083,5376061,1671528,2710470
Swap_1,2024-08-09,8.508197,1639769,1247420,1464011,1071662,5505701,1672373,2710470
Swap_1,2024-08-23,8.546448,1637391,1247718,1457832,1068159,5524598,1670723,2710470
Swap_1,2024-09-06,8.584699,1352634,1032220,1128016,807602,4428740,1380811,2710470
Swap_1,2024-09-20,8.622951,1351029,1038744,1122832,810546,4625340,1379813,2710470
Swap_1,2024-10-04,8.661202,1356469,1042218,1147026,832775,4478542,1386013,2710470
Swap_1,2024-10-18,8.699454,1343976,1028694,1143647,828365,4443422,1373886,2710470
Swap_1,2024-11-01,8.737705,1340416,1016624,1188643,864851,4270774,1370884,2710470
Swap_1,2024-11-15,8.775956,1344921,1031472,1177707,864258,4185815,1376131,2710470
Swap_1,2024-11-29,8.814208,1346369,1023438,1185916,862985,4308247,1378252,2710470
Swap_1,2024-12-13,8.852459,1350920,1026348,1239591,915019,4444534,1383554,2710470
Swap_1,2024-12-27,8.890710,1361276,1042320,1247432,928477,4585484,1394809,2710470
Swap_1,2025-01-10,8.929029,1354059,1050824,1234597,931363,4727224,1388058,2710470
Swap_1,2025-01-24,8.967385,1355269,1036238,1237374,918342,4430481,1389945,2710470
Swap_1,2025-02-07,9.005741,1355907,1024222,1232407,900722,4598597,1391245,2710470
Swap_1,2025-02-21,9.044098,1353888,1014836,1218083,879031,4414502,1389901,2710470
Swap_1,2025-03-07,9.082454,1081692,802955,962312,683574,3566410,1111073,2710470
Swap_1,2025-03-21,9.120810,1087486,797680,967118,677311,3676769,1117636,2710470
Swap_1,2025-04-04,9.159166,1092922,805135,963307,675521,3555163,1123837,2710470
Swap_1,2025-04-22,9.208481,1095447,815106,974916,694575,3568847,1127226,2710470
Swap_1,2025-05-02,9.235878,1094901,808741,973567,687406,3670967,1127105,2710470
Swap_1,2025-05-16,9.274235,1106498,814943,986215,694660,3744340,1139666,2710470
Swap_1,2025-05-30,9.312591,1107647,820397,978646,691396,3577657,1141474,2710470
Swap_1,2025-06-13,9.350947,1108543,814491,1017143,723091,3599216,1143023,2710470
Swap_1,2025-06-27,9.389303,1110753,820113,1019063,728423,3684355,1145928,2710470
Swap_1,2025-07-11,9.427659,1117317,826225,1016793,725700,3721922,1153331,2710470
Swap_1,2025-07-25,9.466015,1119754,825579,1011298,717123,3689978,1156479,2710470
Swap_1,2025-08-08,9.504372,1125014,835037,1002715,712738,3658554,1162548,2710470
Swap_1,2025-08-22,9.542728,1125295,836017,1004034,714757,3818534,1163474,2710470
Swap_1,2025-09-05,9.581084,843404,626922,744303,527820,2840532,872497,2710470
Swap_1,2025-09-19,9.619440,858362,626556,749504,517697,3049568,888457,2710470
Swap_1,2025-10-03,9.657796,852577,634110,762102,543635,2925200,882952,2710470
Swap_1,2025-10-17,9.696152,854046,644795,761942,552691,3078418,884958,2710470
Swap_1,2025-10-31,9.734509,853796,645113,756095,547412,3016979,885182,2710470
Swap_1,2025-11-14,9.772865,847092,644781,760429,558117,2949024,878713,2710470
Swap_1,2025-11-28,9.811221,843277,637552,750988,545263,2914925,875234,2710470
Swap_1,2025-12-12,9.849577,853040,646557,810563,604080,2893967,885852,2710470
Swap_1,2025-12-29,9.896152,847332,650501,806512,609680,2907684,880509,2710470
Swap_1,2026-01-09,9.926289,846904,652818,802277,608191,2945575,880443,2710470
Swap_1,2026-01-23,9.964646,844641,660619,800730,616708,2930026,878570,2710470
Swap_1,2026-02-06,10.003002,846941,661777,800925,615761,2933021,881445,2710470
Swap_1,2026-02-20,10.041358,849430,665610,805880,622061,2891239,884522,2710470
Swap_1,2026-03-06,10.079714,563726,445328,540977,422579,1828924,587339,2710470
Swap_1,2026-03-20,10.118070,564388,441701,535059,412372,1832715,588353,2710470
Swap_1,2026-04-07,10.167385,571255,440432,543902,413080,1898813,595933,2710470
Swap_1,2026-04-17,10.194783,569889,439811,543884,413806,1843408,594742,2710470
Swap_1,2026-05-05,10.244098,568173,439445,542325,413597,1859323,593372,2710470
Swap_1,2026-05-15,10.271495,569471,433670,539629,403828,1841077,594962,2710470
Swap_1,2026-05-29,10.309851,569829,432581,539361,402113,1851420,595664,2710470
Swap_1,2026-06-12,10.348207,570346,431315,559908,420877,1866187,596533,2710470
Swap_1,2026-06-26,10.386563,573917,433608,560334,420025,1884533,600599,2710470
Swap_1,2026-07-10,10.424920,573751,434069,559204,419521,1914413,600756,2710470
Swap_1,2026-07-24,10.463276,574520,431634,560296,417410,1931107,601893,2710470
Swap_1,2026-08-07,10.501632,578642,429325,567266,417948,1800622,606546,2710470
Swap_1,2026-08-21,10.539988,580379,426319,568466,414406,1824473,608702,2710470
Swap_1,2026-09-04,10.578344,574562,430127,562741,418307,1876962,602933,2710470
Swap_1,2026-09-18,10.616700,280795,213271,280795,213271,921704,294823,2710470
Swap_1,2026-10-02,10.655057,280624,214683,280624,214683,911037,294806,2710470
Swap_1,2026-10-16,10.693413,280353,215442,280353,215442,931581,294683,2710470
Swap_1,2026-10-30,10.731769,281109,215874,281109,215874,910568,295641,2710470
Swap_1,2026-11-13,10.770125,281049,215130,281049,215130,908757,295741,2710470
Swap_1,2026-11-27,10.808481,280049,215511,280049,215511,918427,294852,2710470
Swap_1,2026-12-11,10.846837,280411,215292,280411,215292,918409,295395,2710470
Swap_1,2026-12-29,10.896152,280335,216586,280335,216586,930676,295524,2710470
Swap_1,2027-01-08,10.923550,280762,216271,280762,216271,894319,296091,2710470
Swap_1,2027-01-22,10.961906,282276,216130,282276,216130,929780,297852,2710470
Swap_1,2027-02-05,11.000262,281172,216583,281172,216583,921665,296851,2710470
Swap_1,2027-02-19,11.038618,282220,215958,282220,215958,929778,298121,2710470
Swap_1,2027-03-05,11.076974,0,0,0,0,0,0,2710470
Swap_1,2027-03-19,11.115330,0,0,0,0,0,0,2710470
